344, 0, 1
344, 2, 1
344, 4, 1
345, 3, 1
345, 5, 1
345, 7, 1
345, 9, 1
346, 1, 1
346, 6, 1
346, 8, 1
347, 10, 1
350, 2, 1
351, 0, 1
351, 4, 1
352, 1, 1
352, 3, 1
352, 5, 1
352, 6, 1
352, 7, 1
352, 8, 1
352, 9, 1
353, 10, 1
356, 2, 1
357, 0, 1
357, 1, 1
357, 4, 1
357, 8, 1
358, 5, 1
358, 6, 1
358, 9, 1
359, 7, 1
360, 3, 1
360, 10, 1
365, 2, 1
365, 8, 1
366, 0, 1
366, 1, 1
366, 4, 1
366, 5, 1
366, 6, 1
366, 9, 1
368, 7, 1
369, 3, 1
369, 10, 1
373, 2, 1
373, 6, 1
373, 8, 1
374, 4, 1
375, 0, 1
375, 5, 1
375, 9, 1
376, 1, 1
377, 7, 1
378, 10, 1
379, 3, 1
383, 0, 1
383, 2, 1
383, 8, 1
384, 4, 1
384, 5, 1
384, 6, 1
384, 9, 1
386, 1, 1
387, 7, 1
388, 3, 1
388, 10, 1
391, 8, 1
391, 9, 1
392, 0, 1
392, 2, 1
392, 6, 1
393, 4, 1
393, 5, 1
396, 1, 1
397, 3, 1
397, 7, 1
397, 10, 1
402, 8, 1
403, 0, 1
403, 2, 1
403, 9, 1
404, 5, 1
404, 6, 1
406, 4, 1
409, 1, 1
409, 3, 1
409, 7, 1
412, 10, 1
416, 8, 1
417, 2, 1
418, 5, 1
421, 0, 1
421, 4, 1
421, 9, 1
422, 6, 1
439, 1, 1
480, 3, 1
481, 10, 1
482, 7, 1
485, 2, 1
485, 5, 1
486, 0, 1
486, 4, 1
486, 6, 1
486, 8, 1
490, 9, 1
491, 1, 1
495, 3, 1
495, 7, 1
496, 2, 1
497, 5, 1
497, 8, 1
497, 10, 1
498, 0, 1
499, 4, 1
499, 6, 1
502, 1, 1
502, 9, 1
505, 7, 1
506, 5, 1
507, 2, 1
507, 3, 1
507, 8, 1
507, 10, 1
508, 0, 1
509, 1, 1
509, 4, 1
509, 6, 1
510, 9, 1
513, 7, 1
514, 2, 1
514, 5, 1
514, 8, 1
515, 3, 1
516, 0, 1
516, 1, 1
516, 4, 1
516, 6, 1
516, 10, 1
517, 9, 1
520, 2, 1
520, 5, 1
520, 7, 1
520, 8, 1
521, 3, 1
522, 4, 1
522, 6, 1
523, 0, 1
523, 1, 1
523, 9, 1
523, 10, 1
526, 2, 1
526, 5, 1
526, 8, 1
527, 7, 1
528, 3, 1
528, 4, 1
528, 6, 1
529, 0, 1
529, 1, 1
529, 9, 1
530, 8, 1
530, 10, 1
531, 2, 1
532, 5, 1
532, 7, 1
533, 4, 1
534, 3, 1
534, 6, 1
535, 0, 1
535, 9, 1
536, 1, 1
536, 8, 1
537, 2, 1
537, 10, 1
539, 3, 1
539, 4, 1
539, 5, 1
539, 6, 1
539, 7, 1
540, 0, 1
540, 9, 1
542, 1, 1
542, 2, 1
542, 8, 1
543, 10, 1
544, 5, 1
545, 0, 1
545, 3, 1
545, 4, 1
545, 6, 1
545, 7, 1
545, 9, 1
547, 8, 1
548, 1, 1
548, 2, 1
549, 5, 1
549, 10, 1
550, 4, 1
550, 7, 1
551, 0, 1
551, 3, 1
551, 6, 1
551, 9, 1
552, 1, 1
552, 2, 1
552, 8, 1
554, 4, 1
554, 5, 1
554, 10, 1
555, 6, 1
555, 7, 1
555, 9, 1
556, 0, 1
556, 3, 1
556, 8, 1
557, 1, 1
557, 2, 1
558, 5, 1
559, 4, 1
559, 10, 1
561, 6, 1
561, 7, 1
561, 8, 1
561, 9, 1
562, 0, 1
563, 1, 1
563, 2, 1
563, 3, 1
563, 5, 1
564, 4, 1
565, 10, 1
566, 8, 1
566, 9, 1
567, 6, 1
567, 7, 1
568, 0, 1
568, 2, 1
568, 5, 1
569, 1, 1
569, 3, 1
569, 4, 1
570, 10, 1
571, 8, 1
571, 9, 1
572, 0, 1
572, 2, 1
572, 6, 1
572, 7, 1
573, 5, 1
574, 1, 1
574, 3, 1
574, 4, 1
576, 8, 1
576, 10, 1
577, 0, 1
577, 7, 1
577, 9, 1
578, 2, 1
578, 5, 1
578, 6, 1
579, 1, 1
579, 4, 1
580, 3, 1
581, 8, 1
582, 0, 1
582, 7, 1
582, 9, 1
582, 10, 1
583, 2, 1
583, 4, 1
583, 5, 1
583, 6, 1
584, 1, 1
585, 3, 1
585, 8, 1
586, 0, 1
587, 4, 1
587, 9, 1
587, 10, 1
588, 2, 1
588, 5, 1
588, 6, 1
588, 7, 1
589, 1, 1
590, 8, 1
591, 3, 1
592, 0, 1
592, 4, 1
592, 9, 1
593, 2, 1
593, 5, 1
593, 7, 1
593, 10, 1
594, 6, 1
596, 1, 1
596, 8, 1
597, 9, 1
598, 0, 1
598, 3, 1
598, 4, 1
599, 2, 1
599, 7, 1
601, 5, 1
601, 10, 1
602, 6, 1
603, 8, 1
604, 0, 1
604, 1, 1
604, 4, 1
604, 9, 1
605, 2, 1
605, 7, 1
606, 3, 1
607, 5, 1
609, 10, 1
612, 6, 1
613, 8, 1
615, 4, 1
617, 9, 1
618, 2, 1
619, 0, 1
621, 1, 1
623, 7, 1
625, 5, 1
639, 3, 1
643, 10, 1
644, 6, 1
644, 8, 1
646, 0, 1
646, 4, 1
647, 2, 1
647, 9, 1
649, 1, 1
650, 7, 1
651, 5, 1
657, 3, 1
657, 8, 1
658, 10, 1
659, 6, 1
660, 4, 1
660, 9, 1
661, 0, 1
662, 2, 1
663, 7, 1
664, 1, 1
665, 5, 1
667, 8, 1
668, 3, 1
669, 6, 1
669, 9, 1
670, 2, 1
670, 4, 1
670, 10, 1
671, 0, 1
672, 7, 1
674, 1, 1
674, 5, 1
677, 8, 1
679, 2, 1
679, 3, 1
679, 4, 1
679, 6, 1
679, 9, 1
680, 0, 1
680, 7, 1
680, 10, 1
681, 5, 1
682, 1, 1
683, 8, 1
685, 4, 1
686, 2, 1
686, 6, 1
686, 9, 1
687, 3, 1
688, 0, 1
688, 7, 1
688, 10, 1
689, 5, 1
690, 1, 1
690, 8, 1
693, 4, 1
694, 2, 1
694, 9, 1
695, 6, 1
696, 0, 1
696, 3, 1
696, 5, 1
696, 7, 1
697, 1, 1
697, 8, 1
697, 10, 1
699, 2, 1
699, 4, 1
699, 9, 1
701, 0, 1
701, 6, 1
702, 5, 1
702, 7, 1
703, 1, 1
703, 3, 1
703, 8, 1
704, 10, 1
705, 2, 1
705, 4, 1
706, 9, 1
709, 0, 1
709, 6, 1
710, 5, 1
710, 7, 1
710, 8, 1
712, 1, 1
712, 2, 1
712, 3, 1
712, 10, 1
713, 4, 1
714, 9, 1
716, 6, 1
717, 0, 1
717, 5, 1
717, 7, 1
717, 8, 1
719, 1, 1
719, 2, 1
719, 3, 1
719, 4, 1
719, 10, 1
720, 9, 1
722, 6, 1
723, 8, 1
724, 0, 1
724, 5, 1
724, 7, 1
725, 2, 1
725, 4, 1
726, 1, 1
726, 3, 1
726, 9, 1
726, 10, 1
729, 6, 1
730, 8, 1
731, 0, 1
732, 2, 1
732, 4, 1
732, 5, 1
732, 7, 1
734, 1, 1
734, 3, 1
734, 9, 1
735, 10, 1
737, 8, 1
738, 6, 1
739, 0, 1
739, 2, 1
740, 4, 1
740, 5, 1
741, 7, 1
742, 3, 1
742, 9, 1
743, 1, 1
743, 8, 1
744, 10, 1
746, 0, 1
746, 2, 1
746, 4, 1
746, 5, 1
746, 6, 1
747, 7, 1
749, 3, 1
749, 8, 1
749, 9, 1
750, 1, 1
751, 10, 1
752, 0, 1
752, 2, 1
752, 4, 1
752, 5, 1
753, 6, 1
753, 7, 1
756, 8, 1
756, 9, 1
758, 3, 1
759, 1, 1
760, 2, 1
761, 0, 1
761, 5, 1
761, 10, 1
762, 4, 1
762, 7, 1
763, 6, 1
763, 8, 1
764, 9, 1
768, 1, 1
768, 3, 1
769, 2, 1
769, 5, 1
770, 0, 1
771, 7, 1
772, 4, 1
772, 8, 1
772, 10, 1
774, 6, 1
775, 9, 1
783, 1, 1
784, 0, 1
784, 2, 1
784, 3, 1
784, 5, 1
786, 4, 1
786, 8, 1
788, 7, 1
790, 9, 1
791, 6, 1
796, 10, 1
855, 0, 1
855, 2, 1
857, 5, 1
858, 1, 1
858, 8, 1
859, 4, 1
860, 3, 1
861, 7, 1
862, 6, 1
862, 9, 1
864, 10, 1
868, 2, 1
869, 5, 1
870, 0, 1
870, 8, 1
871, 1, 1
871, 4, 1
872, 7, 1
873, 3, 1
873, 6, 1
873, 9, 1
875, 10, 1
876, 2, 1
877, 0, 1
877, 5, 1
878, 4, 1
878, 8, 1
880, 1, 1
882, 3, 1
882, 7, 1
882, 9, 1
883, 2, 1
883, 6, 1
884, 8, 1
885, 0, 1
885, 4, 1
885, 5, 1
885, 10, 1
888, 1, 1
890, 9, 1
891, 2, 1
891, 3, 1
891, 6, 1
891, 7, 1
891, 8, 1
892, 0, 1
892, 4, 1
892, 5, 1
894, 10, 1
896, 1, 1
897, 9, 1
898, 8, 1
899, 2, 1
900, 3, 1
900, 6, 1
900, 7, 1
901, 0, 1
901, 4, 1
901, 5, 1
903, 1, 1
903, 8, 1
903, 9, 1
903, 10, 1
904, 2, 1
906, 3, 1
906, 6, 1
906, 7, 1
907, 4, 1
907, 5, 1
908, 0, 1
909, 8, 1
910, 1, 1
910, 9, 1
911, 2, 1
911, 10, 1
913, 3, 1
913, 4, 1
913, 5, 1
913, 6, 1
913, 7, 1
914, 8, 1
915, 0, 1
916, 1, 1
916, 2, 1
916, 9, 1
917, 4, 1
917, 10, 1
918, 3, 1
918, 5, 1
918, 6, 1
918, 7, 1
918, 8, 1
920, 0, 1
922, 2, 1
922, 9, 1
923, 1, 1
923, 4, 1
924, 5, 1
924, 8, 1
925, 0, 1
925, 6, 1
925, 7, 1
925, 10, 1
926, 3, 1
928, 2, 1
928, 4, 1
928, 9, 1
929, 1, 1
929, 8, 1
931, 0, 1
931, 5, 1
931, 6, 1
931, 7, 1
932, 10, 1
933, 2, 1
933, 3, 1
933, 4, 1
934, 8, 1
934, 9, 1
935, 1, 1
936, 0, 1
936, 5, 1
936, 7, 1
937, 6, 1
938, 2, 1
938, 10, 1
939, 4, 1
940, 8, 1
940, 9, 1
941, 3, 1
942, 1, 1
942, 7, 1
943, 0, 1
943, 5, 1
944, 2, 1
944, 6, 1
945, 4, 1
945, 8, 1
946, 9, 1
946, 10, 1
948, 1, 1
948, 3, 1
948, 5, 1
948, 7, 1
949, 0, 1
949, 2, 1
950, 4, 1
950, 6, 1
950, 8, 1
951, 9, 1
953, 10, 1
955, 1, 1
955, 5, 1
955, 7, 1
956, 0, 1
956, 2, 1
956, 3, 1
956, 4, 1
956, 8, 1
957, 6, 1
957, 9, 1
961, 10, 1
962, 2, 1
962, 5, 1
962, 7, 1
963, 1, 1
963, 4, 1
963, 8, 1
964, 0, 1
966, 9, 1
967, 3, 1
967, 6, 1
971, 2, 1
971, 4, 1
971, 5, 1
971, 8, 1
972, 0, 1
972, 7, 1
972, 10, 1
974, 1, 1
976, 9, 1
980, 3, 1
980, 6, 1
981, 2, 1
981, 8, 1
982, 4, 1
982, 5, 1
983, 0, 1
987, 7, 1
991, 10, 1
993, 9, 1
994, 1, 1
1013, 8, 1
1014, 4, 1
1015, 2, 1
1015, 5, 1
1016, 0, 1
1016, 6, 1
1017, 3, 1
1018, 7, 1
1021, 1, 1
1021, 9, 1
1024, 10, 1
1028, 4, 1
1028, 8, 1
1032, 2, 1
1032, 5, 1
1034, 0, 1
1035, 6, 1
1036, 3, 1
1036, 7, 1
1038, 9, 1
1042, 1, 1
1042, 8, 1
1042, 10, 1
1043, 4, 1
1045, 2, 1
1045, 5, 1
1046, 0, 1
1050, 6, 1
1050, 7, 1
1051, 9, 1
1052, 3, 1
1053, 8, 1
1054, 1, 1
1054, 4, 1
1056, 5, 1
1057, 0, 1
1057, 2, 1
1057, 10, 1
1061, 9, 1
1062, 6, 1
1062, 7, 1
1063, 8, 1
1064, 3, 1
1064, 4, 1
1066, 0, 1
1066, 1, 1
1066, 2, 1
1066, 5, 1
1069, 10, 1
1070, 9, 1
1071, 4, 1
1071, 6, 1
1071, 7, 1
1071, 8, 1
1073, 0, 1
1074, 1, 1
1074, 2, 1
1074, 3, 1
1075, 5, 1
1078, 4, 1
1078, 8, 1
1078, 9, 1
1079, 10, 1
1081, 6, 1
1081, 7, 1
1082, 0, 1
1082, 2, 1
1083, 5, 1
1084, 1, 1
1086, 3, 1
1086, 4, 1
1086, 8, 1
1086, 9, 1
1089, 2, 1
1090, 7, 1
1090, 10, 1
1091, 6, 1
1092, 0, 1
1092, 5, 1
1095, 4, 1
1095, 8, 1
1096, 1, 1
1097, 9, 1
1098, 2, 1
1098, 3, 1
1101, 0, 1
1101, 7, 1
1102, 5, 1
1103, 6, 1
1103, 10, 1
1104, 4, 1
1104, 8, 1
1106, 1, 1
1106, 9, 1
1107, 2, 1
1108, 3, 1
1109, 5, 1
1110, 0, 1
1110, 7, 1
1111, 8, 1
1112, 4, 1
1112, 6, 1
1114, 9, 1
1114, 10, 1
1115, 1, 1
1115, 2, 1
1119, 5, 1
1120, 3, 1
1120, 8, 1
1121, 0, 1
1121, 4, 1
1121, 7, 1
1123, 6, 1
1124, 9, 1
1126, 2, 1
1129, 1, 1
1129, 10, 1
1131, 5, 1
1131, 8, 1
1134, 0, 1
1134, 4, 1
1135, 3, 1
1137, 7, 1
1142, 2, 1
1142, 6, 1
1142, 9, 1
1148, 1, 1
1149, 8, 1
1151, 5, 1
1158, 0, 1
1158, 4, 1
1160, 10, 1
1165, 7, 1
1169, 3, 1
1170, 2, 1
1170, 9, 1
1228, 8, 1
1230, 6, 1
1231, 0, 1
1231, 1, 1
1231, 5, 1
1233, 4, 1
1238, 2, 1
1240, 7, 1
1240, 9, 1
1241, 10, 1
1242, 3, 1
1242, 8, 1
1245, 0, 1
1245, 4, 1
1245, 5, 1
1245, 6, 1
1247, 1, 1
1251, 2, 1
1253, 7, 1
1253, 8, 1
1254, 9, 1
1255, 4, 1
1256, 0, 1
1256, 3, 1
1256, 5, 1
1256, 10, 1
1257, 6, 1
1258, 1, 1
1259, 2, 1
1262, 8, 1
1263, 7, 1
1264, 4, 1
1264, 5, 1
1264, 9, 1
1265, 0, 1
1266, 3, 1
1267, 2, 1
1267, 6, 1
1267, 10, 1
1268, 1, 1
1269, 8, 1
1272, 4, 1
1272, 7, 1
1272, 9, 1
1273, 5, 1
1274, 0, 1
1276, 2, 1
1276, 6, 1
1277, 3, 1
1277, 8, 1
1278, 1, 1
1278, 10, 1
1279, 4, 1
1279, 9, 1
1280, 7, 1
1281, 5, 1
1282, 0, 1
1283, 2, 1
1283, 6, 1
1283, 8, 1
1284, 3, 1
1285, 4, 1
1286, 1, 1
1286, 9, 1
1287, 10, 1
1288, 5, 1
1288, 7, 1
1288, 8, 1
1289, 0, 1
1290, 2, 1
1291, 4, 1
1291, 6, 1
1292, 3, 1
1293, 1, 1
1293, 9, 1
1295, 5, 1
1295, 8, 1
1296, 0, 1
1296, 2, 1
1296, 7, 1
1296, 10, 1
1297, 4, 1
1299, 6, 1
1299, 9, 1
1300, 1, 1
1300, 3, 1
1301, 8, 1
1302, 5, 1
1303, 2, 1
1304, 0, 1
1304, 4, 1
1304, 7, 1
1306, 9, 1
1306, 10, 1
1307, 6, 1
1307, 8, 1
1308, 1, 1
1308, 5, 1
1310, 3, 1
1310, 7, 1
1311, 0, 1
1311, 2, 1
1311, 4, 1
1313, 9, 1
1315, 8, 1
1317, 1, 1
1317, 5, 1
1317, 6, 1
1318, 2, 1
1318, 4, 1
1318, 10, 1
1319, 0, 1
1319, 3, 1
1319, 7, 1
1321, 8, 1
1321, 9, 1
1324, 5, 1
1325, 2, 1
1325, 4, 1
1326, 0, 1
1326, 1, 1
1326, 6, 1
1327, 7, 1
1328, 8, 1
1329, 10, 1
1330, 3, 1
1330, 9, 1
1333, 2, 1
1333, 4, 1
1333, 5, 1
1334, 0, 1
1334, 8, 1
1335, 1, 1
1335, 6, 1
1335, 7, 1
1336, 9, 1
1340, 3, 1
1340, 10, 1
1342, 4, 1
1343, 5, 1
1344, 0, 1
1344, 2, 1
1344, 8, 1
1348, 9, 1
1349, 6, 1
1349, 7, 1
1350, 1, 1
1355, 4, 1
1359, 5, 1
1361, 2, 1
1367, 8, 1
1379, 0, 1
1387, 3, 1
1387, 10, 1
1393, 9, 1
1397, 6, 1
1397, 7, 1
1398, 1, 1
1398, 4, 1
1400, 2, 1
1400, 5, 1
1400, 8, 1
1402, 0, 1
1408, 9, 1
1410, 3, 1
1410, 4, 1
1411, 10, 1
1413, 2, 1
1413, 7, 1
1413, 8, 1
1414, 1, 1
1414, 5, 1
1415, 6, 1
1416, 0, 1
1418, 9, 1
1419, 4, 1
1421, 2, 1
1421, 8, 1
1422, 3, 1
1423, 5, 1
1424, 7, 1
1424, 10, 1
1425, 1, 1
1426, 0, 1
1426, 6, 1
1429, 9, 1
1430, 4, 1
1430, 8, 1
1431, 2, 1
1433, 5, 1
1433, 7, 1
1435, 0, 1
1435, 1, 1
1435, 3, 1
1436, 6, 1
1438, 8, 1
1438, 10, 1
1439, 4, 1
1439, 9, 1
1440, 2, 1
1444, 5, 1
1444, 7, 1
1446, 0, 1
1448, 6, 1
1448, 8, 1
1449, 1, 1
1449, 3, 1
1449, 4, 1
1450, 2, 1
1450, 9, 1
1453, 10, 1
1454, 5, 1
1455, 7, 1
1456, 0, 1
1457, 8, 1
1458, 4, 1
1459, 2, 1
1459, 9, 1
1460, 1, 1
1460, 6, 1
1461, 3, 1
1462, 5, 1
1464, 7, 1
1465, 0, 1
1465, 4, 1
1465, 8, 1
1465, 10, 1
1467, 2, 1
1469, 9, 1
1471, 6, 1
1472, 5, 1
1474, 1, 1
1476, 3, 1
1476, 4, 1
1476, 8, 1
1477, 0, 1
1478, 2, 1
1478, 7, 1
1481, 9, 1
1483, 10, 1
1484, 5, 1
1487, 4, 1
1487, 6, 1
1487, 8, 1
1488, 1, 1
1491, 0, 1
1491, 2, 1
1492, 3, 1
1493, 7, 1
1493, 9, 1
1497, 5, 1
1497, 8, 1
1498, 4, 1
1500, 1, 1
1500, 6, 1
1500, 10, 1
1502, 2, 1
1503, 0, 1
1505, 3, 1
1505, 9, 1
1506, 7, 1
1507, 8, 1
1508, 5, 1
1509, 4, 1
1515, 6, 1
1516, 2, 1
1517, 0, 1
1517, 1, 1
1520, 8, 1
1520, 9, 1
1521, 10, 1
1523, 3, 1
1523, 4, 1
1523, 7, 1
1524, 5, 1
1532, 2, 1
1534, 0, 1
1534, 6, 1
1535, 8, 1
1538, 1, 1
1540, 9, 1
1543, 5, 1
1544, 4, 1
1546, 7, 1
1552, 10, 1
1553, 2, 1
1554, 3, 1
1554, 8, 1
1555, 0, 1
1572, 6, 1
1573, 5, 1
1574, 4, 1
1576, 9, 1
1579, 1, 1
1641, 2, 1
1641, 7, 1
1643, 8, 1
1645, 0, 1
1649, 5, 1
1650, 3, 1
1650, 4, 1
1652, 6, 1
1652, 9, 1
1652, 10, 1
1653, 1, 1
1654, 2, 1
1655, 8, 1
1657, 0, 1
1659, 7, 1
1660, 5, 1
1661, 4, 1
1664, 2, 1
1664, 3, 1
1664, 6, 1
1664, 8, 1
1664, 9, 1
1665, 1, 1
1666, 0, 1
1667, 10, 1
1668, 5, 1
1669, 4, 1
1670, 7, 1
1671, 8, 1
1672, 2, 1
1674, 0, 1
1674, 3, 1
1674, 6, 1
1674, 9, 1
1675, 1, 1
1676, 4, 1
1676, 5, 1
1678, 8, 1
1678, 10, 1
1679, 2, 1
1679, 7, 1
1682, 9, 1
1683, 0, 1
1684, 4, 1
1684, 5, 1
1684, 6, 1
1685, 3, 1
1685, 8, 1
1686, 1, 1
1687, 2, 1
1689, 7, 1
1691, 9, 1
1693, 0, 1
1693, 4, 1
1693, 5, 1
1693, 8, 1
1693, 10, 1
1695, 2, 1
1695, 6, 1
1696, 3, 1
1697, 1, 1
1699, 4, 1
1699, 7, 1
1699, 9, 1
1700, 8, 1
1701, 0, 1
1701, 5, 1
1703, 2, 1
1704, 10, 1
1705, 6, 1
1706, 3, 1
1706, 4, 1
1706, 8, 1
1706, 9, 1
1707, 0, 1
1707, 1, 1
1707, 5, 1
1707, 7, 1
1711, 2, 1
1713, 4, 1
1713, 8, 1
1714, 0, 1
1714, 5, 1
1714, 6, 1
1714, 9, 1
1714, 10, 1
1715, 7, 1
1716, 1, 1
1716, 2, 1
1716, 3, 1
1719, 4, 1
1719, 8, 1
1720, 5, 1
1721, 0, 1
1721, 9, 1
1722, 2, 1
1723, 6, 1
1723, 7, 1
1725, 1, 1
1726, 3, 1
1726, 8, 1
1726, 10, 1
1727, 4, 1
1728, 5, 1
1729, 0, 1
1729, 9, 1
1730, 2, 1
1731, 6, 1
1731, 7, 1
1732, 8, 1
1733, 4, 1
1734, 1, 1
1736, 3, 1
1736, 5, 1
1737, 9, 1
1738, 0, 1
1738, 2, 1
1738, 10, 1
1740, 8, 1
1741, 6, 1
1742, 4, 1
1742, 7, 1
1744, 1, 1
1744, 5, 1
1746, 0, 1
1746, 2, 1
1746, 9, 1
1747, 8, 1
1748, 3, 1
1749, 4, 1
1751, 7, 1
1751, 10, 1
1753, 5, 1
1754, 6, 1
1756, 2, 1
1756, 9, 1
1757, 0, 1
1757, 1, 1
1757, 8, 1
1761, 4, 1
1769, 5, 1
1771, 7, 1
1776, 2, 1
1776, 8, 1
1785, 3, 1
1785, 9, 1
1809, 0, 1
1809, 4, 1
1811, 6, 1
1811, 10, 1
1815, 1, 1
1819, 5, 1
1819, 8, 1
1821, 2, 1
1824, 7, 1
1827, 9, 1
1828, 4, 1
1829, 0, 1
1832, 3, 1
1834, 8, 1
1835, 6, 1
1836, 5, 1
1838, 2, 1
1839, 1, 1
1839, 10, 1
1841, 4, 1
1841, 7, 1
1841, 9, 1
1842, 0, 1
1844, 8, 1
1850, 5, 1
1851, 2, 1
1851, 3, 1
1852, 6, 1
1853, 4, 1
1855, 1, 1
1856, 9, 1
1857, 0, 1
1857, 8, 1
1858, 7, 1
1863, 2, 1
1863, 10, 1
1864, 5, 1
1865, 4, 1
1868, 6, 1
1869, 8, 1
1871, 3, 1
1871, 9, 1
1872, 0, 1
1872, 1, 1
1874, 7, 1
1876, 2, 1
1876, 4, 1
1877, 5, 1
1879, 8, 1
1880, 6, 1
1882, 10, 1
1883, 0, 1
1883, 9, 1
1885, 3, 1
1886, 4, 1
1887, 1, 1
1887, 2, 1
1887, 7, 1
1888, 5, 1
1889, 8, 1
1893, 9, 1
1894, 0, 1
1894, 6, 1
1895, 4, 1
1897, 2, 1
1898, 10, 1
1900, 3, 1
1900, 5, 1
1900, 7, 1
1900, 8, 1
1902, 1, 1
1906, 4, 1
1907, 9, 1
1908, 0, 1
1909, 2, 1
1909, 6, 1
1910, 8, 1
1912, 5, 1
1913, 7, 1
1915, 3, 1
1915, 4, 1
1916, 10, 1
1917, 1, 1
1917, 9, 1
1918, 0, 1
1918, 2, 1
1919, 8, 1
1922, 5, 1
1922, 6, 1
1924, 7, 1
1925, 4, 1
1928, 3, 1
1930, 9, 1
1931, 2, 1
1932, 0, 1
1932, 8, 1
1933, 1, 1
1935, 5, 1
1937, 10, 1
